column_name,data_type,family,description,is_available,reasoning
hf_voting_fraud,STRING,haystaq_issue,Haystaq issue flag: voting fraud,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hf_wealth_acquired,STRING,haystaq_issue,Haystaq issue flag: wealth acquired,true,Haystaq non-partisan issue/behavioral model; included for Serve.
haystaq_scores_loaded_at,TIMESTAMP,operational,Haystaq scores loaded at,false,Internal/ETL metadata - not exposed to the agent.
hs_activism,DOUBLE,haystaq_issue,Haystaq modeled score (0-100) - Activism; higher score = more aligned with the modeled position.,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_attends_church_frequently,DOUBLE,haystaq_issue,"Haystaq modeled score (0-100) - Attends Church Frequently; survey question: ""How often do you attend church, synagogue or mosque?""; higher score = more aligned with the modeled position.",true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_attends_church_never,DOUBLE,haystaq_issue,"Haystaq modeled score (0-100) - Attends Church Never; survey question: ""How often do you attend church, synagogue or mosque?""; higher score = more aligned with the modeled position.",true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_candidate_mail_readership_do_not_read,DOUBLE,haystaq_issue,Haystaq issue score (0-100): candidate mail readership do not read,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_candidate_mail_readership_read_carefully,DOUBLE,haystaq_issue,Haystaq issue score (0-100): candidate mail readership read carefully,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_charity_giving_enviro_cause,DOUBLE,haystaq_issue,Haystaq modeled score (0-100) - Charity Giving Enviro Cause; higher score = more aligned with the modeled position.,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_charity_giving_international_aid,DOUBLE,haystaq_issue,Haystaq modeled score (0-100) - Charity Giving International Aid; higher score = more aligned with the modeled position.,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_charity_giving_performing_arts,DOUBLE,haystaq_issue,Haystaq modeled score (0-100) - Charity Giving Performing Arts; higher score = more aligned with the modeled position.,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_charity_giving_relig_cause,DOUBLE,haystaq_issue,Haystaq modeled score (0-100) - Charity Giving Relig Cause; higher score = more aligned with the modeled position.,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_charity_giving_vet_cause,DOUBLE,haystaq_issue,Haystaq modeled score (0-100) - Charity Giving Vet Cause; higher score = more aligned with the modeled position.,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_community_not_integrated,DOUBLE,haystaq_issue,Haystaq issue score (0-100): community not integrated,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_community_very_integrated,DOUBLE,haystaq_issue,Haystaq issue score (0-100): community very integrated,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_dating_optimistic,DOUBLE,haystaq_issue,Haystaq issue score (0-100): dating optimistic,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_dating_pessimistic,DOUBLE,haystaq_issue,Haystaq issue score (0-100): dating pessimistic,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_dropoff_fill_entire_ballot,DOUBLE,haystaq_issue,Haystaq modeled score (0-100) - Dropoff Fill Entire Ballot; higher score = more likely to hold the stated/positive position.,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_dropoff_fill_only_top,DOUBLE,haystaq_issue,Haystaq modeled score (0-100) - Dropoff Fill Only Top; higher score = more likely to hold the opposing/negative position.,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_most_important_policy_item_economics,DOUBLE,haystaq_issue,Haystaq modeled score (0-100) - Most Important Policy Item Economics; higher score = more aligned with the modeled position.,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_most_important_policy_item_environment,DOUBLE,haystaq_issue,Haystaq modeled score (0-100) - Most Important Policy Item Environment; higher score = more aligned with the modeled position.,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_most_important_policy_item_help_people,DOUBLE,haystaq_issue,Haystaq modeled score (0-100) - Most Important Policy Item Help People; higher score = more aligned with the modeled position.,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_most_important_policy_item_religious_values,DOUBLE,haystaq_issue,Haystaq modeled score (0-100) - Most Important Policy Item Religious Values; higher score = more aligned with the modeled position.,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_most_important_policy_keep_safe,DOUBLE,haystaq_issue,Haystaq modeled score (0-100) - Most Important Policy Keep Safe; higher score = more aligned with the modeled position.,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_political_donations_likely,DOUBLE,haystaq_issue,"Haystaq modeled score (0-100) - Political Donations Likely; survey question: ""How likely are you to donate to a political campaign in the coming year?""; higher score = more aligned with the modeled position.",true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_political_donations_unlikely,DOUBLE,haystaq_issue,"Haystaq modeled score (0-100) - Political Donations Unlikely; survey question: ""How likely are you to donate to a political campaign in the coming year?""; higher score = more likely to hold the stated/positive position.",true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_religion_important,DOUBLE,haystaq_issue,"Haystaq modeled score (0-100) - Religion Important; survey question: ""How important would you say religion is in your own life?""; higher score = more aligned with the modeled position.",true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_religion_not_important,DOUBLE,haystaq_issue,"Haystaq modeled score (0-100) - Religion Not Important; survey question: ""How important would you say religion is in your own life?""; higher score = more aligned with the modeled position.",true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_responsiveness_email,DOUBLE,haystaq_issue,Haystaq modeled score (0-100) - Responsiveness Email; Responsiveness: Respondents via email to the survet vs. those who we attempted to reach but who did not respond to the survey via email; higher score = more aligned with the modeled position.,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_responsiveness_live,DOUBLE,haystaq_issue,Haystaq modeled score (0-100) - Responsiveness Live; Responsiveness: Respondents via live calling to the survey vs. those who we attempted to reach but who did not respond to the survey via live calling; higher score = more aligned with the modeled position.,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_responsiveness_sms,DOUBLE,haystaq_issue,Haystaq modeled score (0-100) - Responsiveness Sms; Responsiveness: Respondents via texting to the surve vs. those who we attempted to reach but who did not respond to the survey via texting; higher score = more aligned with the modeled position.,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_ticket_splitting_no,DOUBLE,haystaq_partisan,Haystaq issue score (0-100): ticket splitting no,false,Haystaq candidate/party/ideology/horserace model - partisan; excluded for Serve.
hs_ticket_splitting_yes,DOUBLE,haystaq_partisan,Haystaq issue score (0-100): ticket splitting yes,false,Haystaq candidate/party/ideology/horserace model - partisan; excluded for Serve.
hs_ticket_splitting_dem_no,DOUBLE,haystaq_partisan,Haystaq issue score (0-100): ticket splitting dem no,false,Haystaq candidate/party/ideology/horserace model - partisan; excluded for Serve.
hs_ticket_splitting_dem_yes,DOUBLE,haystaq_partisan,Haystaq issue score (0-100): ticket splitting dem yes,false,Haystaq candidate/party/ideology/horserace model - partisan; excluded for Serve.
hs_ticket_splitting_gop_no,DOUBLE,haystaq_partisan,Haystaq issue score (0-100): ticket splitting gop no,false,Haystaq candidate/party/ideology/horserace model - partisan; excluded for Serve.
hs_ticket_splitting_gop_yes,DOUBLE,haystaq_partisan,Haystaq issue score (0-100): ticket splitting gop yes,false,Haystaq candidate/party/ideology/horserace model - partisan; excluded for Serve.
hs_2028_horserace_support_dem,DOUBLE,haystaq_partisan,Haystaq issue score (0-100): 2028 horserace support dem,false,Haystaq candidate/party/ideology/horserace model - partisan; excluded for Serve.
hs_2028_horserace_support_gop,DOUBLE,haystaq_partisan,Haystaq issue score (0-100): 2028 horserace support gop,false,Haystaq candidate/party/ideology/horserace model - partisan; excluded for Serve.
hs_2028_horserace_support_unsure,DOUBLE,haystaq_partisan,Haystaq issue score (0-100): 2028 horserace support unsure,false,Haystaq candidate/party/ideology/horserace model - partisan; excluded for Serve.
hs_age_limit_oppose,DOUBLE,haystaq_issue,Haystaq modeled score (0-100) - Age Limit Oppose; higher score = more likely to hold the opposing/negative position.,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_age_limit_oppose_dem,DOUBLE,haystaq_partisan,Haystaq modeled score (0-100) - Age Limit Oppose Dem; higher score = more likely to hold the opposing/negative position.,false,Haystaq candidate/party/ideology/horserace model - partisan; excluded for Serve.
hs_age_limit_support,DOUBLE,haystaq_issue,Haystaq modeled score (0-100) - Age Limit Support; higher score = more likely to hold the stated/positive position.,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_age_limit_support_dem,DOUBLE,haystaq_partisan,Haystaq modeled score (0-100) - Age Limit Support Dem; higher score = more likely to hold the stated/positive position.,false,Haystaq candidate/party/ideology/horserace model - partisan; excluded for Serve.
hs_aoc_approval,DOUBLE,haystaq_partisan,Haystaq modeled score (0-100) - Aoc Approval; higher score = more likely to hold the stated/positive position.,false,Haystaq candidate/party/ideology/horserace model - partisan; excluded for Serve.
hs_aoc_disapproval,DOUBLE,haystaq_partisan,Haystaq modeled score (0-100) - Aoc Disapproval; higher score = more likely to hold the opposing/negative position.,false,Haystaq candidate/party/ideology/horserace model - partisan; excluded for Serve.
hs_aoc_dem_approval,DOUBLE,haystaq_partisan,Haystaq modeled score (0-100) - Aoc Dem Approval; higher score = more likely to hold the stated/positive position.,false,Haystaq candidate/party/ideology/horserace model - partisan; excluded for Serve.
hs_aoc_dem_disapproval,DOUBLE,haystaq_partisan,Haystaq modeled score (0-100) - Aoc Dem Disapproval; higher score = more likely to hold the opposing/negative position.,false,Haystaq candidate/party/ideology/horserace model - partisan; excluded for Serve.
hs_bernie_approval,DOUBLE,haystaq_partisan,"Haystaq modeled score (0-100) - Bernie Approval; survey question: ""Do you approve or disapprove of Senator Bernie Sanders?""; higher score = more likely to hold the stated/positive position.",false,Haystaq candidate/party/ideology/horserace model - partisan; excluded for Serve.
hs_bernie_disapproval,DOUBLE,haystaq_partisan,"Haystaq modeled score (0-100) - Bernie Disapproval; survey question: ""Do you approve or disapprove of Senator Bernie Sanders?""; higher score = more likely to hold the opposing/negative position.",false,Haystaq candidate/party/ideology/horserace model - partisan; excluded for Serve.
hs_bernie_approval_dem,DOUBLE,haystaq_partisan,Haystaq modeled score (0-100) - Bernie Approval Dem; higher score = more likely to hold the stated/positive position.,false,Haystaq candidate/party/ideology/horserace model - partisan; excluded for Serve.
hs_bernie_disapproval_dem,DOUBLE,haystaq_partisan,Haystaq modeled score (0-100) - Bernie Disapproval Dem; higher score = more likely to hold the opposing/negative position.,false,Haystaq candidate/party/ideology/horserace model - partisan; excluded for Serve.
hs_buttigieg_approval,DOUBLE,haystaq_partisan,"Haystaq modeled score (0-100) - Buttigieg Approval; survey question: ""Do you approve or disapprove of Secretary of Transportation Pete Buttigieg?""; higher score = more likely to hold the stated/positive position.",false,Haystaq candidate/party/ideology/horserace model - partisan; excluded for Serve.
hs_buttigieg_approval_dem,DOUBLE,haystaq_partisan,Haystaq modeled score (0-100) - Buttigieg Approval Dem; higher score = more likely to hold the stated/positive position.,false,Haystaq candidate/party/ideology/horserace model - partisan; excluded for Serve.
hs_buttigieg_disapproval,DOUBLE,haystaq_partisan,"Haystaq modeled score (0-100) - Buttigieg Disapproval; survey question: ""Do you approve or disapprove of Secretary of Transportation Pete Buttigieg?""; higher score = more likely to hold the opposing/negative position.",false,Haystaq candidate/party/ideology/horserace model - partisan; excluded for Serve.
hs_buttigieg_disapproval_dem,DOUBLE,haystaq_partisan,Haystaq modeled score (0-100) - Buttigieg Disapproval Dem; higher score = more likely to hold the opposing/negative position.,false,Haystaq candidate/party/ideology/horserace model - partisan; excluded for Serve.
hs_candidate_female_do_not_prefer,DOUBLE,haystaq_issue,"Haystaq modeled score (0-100) - Candidate Female Do Not Prefer; survey question: ""Thinking of candidates for political office, with all other factors being equal, do you prefer to support a woman over an equally-qualified man?""; higher score = more aligned with the modeled position.",true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_candidate_female_prefer,DOUBLE,haystaq_issue,"Haystaq modeled score (0-100) - Candidate Female Prefer; survey question: ""Thinking of candidates for political office, with all other factors being equal, do you prefer to support a woman over an equally-qualified man?""; higher score = more likely to hold the stated/positive position.",true,Haystaq non-partisan issue/behavioral model; included for Serve.
